date,country_name,percentage_of_cases,variant_name
3/29/21,Finland,0,Iota
4/12/21,Finland,0,Iota
4/26/21,Finland,0,Iota
5/10/21,Finland,0,Iota
5/24/21,Finland,0,Iota
6/7/21,Finland,0,Iota
6/21/21,Finland,0,Iota
7/5/21,Finland,0,Iota
7/19/21,Finland,0,Iota
8/2/21,Finland,0,Iota
8/16/21,Finland,0,Iota
8/30/21,Finland,0,Iota
9/13/21,Finland,0,Iota
9/27/21,Finland,0,Iota
10/11/21,Finland,0,Iota
10/25/21,Finland,0,Iota
11/8/21,Finland,0,Iota
11/22/21,Finland,0,Iota
12/6/21,Finland,0,Iota
12/20/21,Finland,0,Iota
1/3/22,Finland,0,Iota
1/17/22,Finland,0,Iota
1/31/22,Finland,0,Iota
2/14/22,Finland,0,Iota
2/28/22,Finland,0,Iota
3/14/22,Finland,0,Iota
3/28/22,Finland,0,Iota
4/11/22,Finland,0,Iota
4/25/22,Finland,0,Iota
5/9/22,Finland,0,Iota
5/23/22,Finland,0,Iota
6/6/22,Finland,0,Iota
6/20/22,Finland,0,Iota
7/4/22,Finland,0,Iota
7/18/22,Finland,0,Iota
8/1/22,Finland,0,Iota
8/15/22,Finland,0,Iota
8/29/22,Finland,0,Iota
9/12/22,Finland,0,Iota
9/26/22,Finland,0,Iota
10/10/22,Finland,0,Iota
10/24/22,Finland,0,Iota
11/7/22,Finland,0,Iota
11/21/22,Finland,0,Iota
12/5/22,Finland,0,Iota
12/19/22,Finland,0,Iota
5/11/20,France,0,Iota
8/3/20,France,0,Iota
8/17/20,France,0,Iota
8/31/20,France,0,Iota
9/14/20,France,0,Iota
9/28/20,France,0,Iota
10/12/20,France,0,Iota
10/26/20,France,0,Iota
11/9/20,France,0,Iota
11/23/20,France,0,Iota
12/7/20,France,0,Iota
12/21/20,France,0,Iota
1/4/21,France,0,Iota
1/18/21,France,0,Iota
2/1/21,France,0,Iota
2/15/21,France,0,Iota
3/1/21,France,0,Iota
3/15/21,France,0,Iota
3/29/21,France,0.03,Iota
4/12/21,France,0.04,Iota
4/26/21,France,0.02,Iota
5/10/21,France,0,Iota
5/24/21,France,0,Iota
6/7/21,France,0.04,Iota
6/21/21,France,0,Iota
7/5/21,France,0,Iota
7/19/21,France,0,Iota
8/2/21,France,0,Iota
8/16/21,France,0,Iota
8/30/21,France,0,Iota
9/13/21,France,0,Iota
9/27/21,France,0,Iota
10/11/21,France,0,Iota
10/25/21,France,0,Iota
11/8/21,France,0,Iota
11/22/21,France,0,Iota
12/6/21,France,0,Iota
12/20/21,France,0,Iota
1/3/22,France,0,Iota
1/17/22,France,0,Iota
1/31/22,France,0,Iota
2/14/22,France,0,Iota
2/28/22,France,0,Iota
3/14/22,France,0,Iota
3/28/22,France,0,Iota
4/11/22,France,0,Iota
4/25/22,France,0,Iota
5/9/22,France,0,Iota
5/23/22,France,0,Iota
6/6/22,France,0,Iota
6/20/22,France,0,Iota
7/4/22,France,0,Iota
7/18/22,France,0,Iota
8/1/22,France,0,Iota
8/15/22,France,0,Iota
8/29/22,France,0,Iota
9/12/22,France,0,Iota
9/26/22,France,0,Iota
10/10/22,France,0,Iota
10/24/22,France,0,Iota
11/7/22,France,0,Iota
11/21/22,France,0,Iota
12/5/22,France,0,Iota
12/19/22,France,0,Iota
8/3/20,Gambia,0,Iota
10/25/21,Georgia,0,Iota
12/6/21,Georgia,0,Iota
12/20/21,Georgia,0,Iota
1/3/22,Georgia,0,Iota
1/17/22,Georgia,0,Iota
1/31/22,Georgia,0,Iota
2/14/22,Georgia,0,Iota
2/28/22,Georgia,0,Iota
7/4/22,Georgia,0,Iota
6/22/20,Germany,0,Iota
7/6/20,Germany,0,Iota
8/17/20,Germany,0,Iota
8/31/20,Germany,0,Iota
9/14/20,Germany,0,Iota
9/28/20,Germany,0,Iota
10/12/20,Germany,0,Iota
10/26/20,Germany,0,Iota
11/9/20,Germany,0,Iota
11/23/20,Germany,0,Iota
12/7/20,Germany,0,Iota
12/21/20,Germany,0,Iota
1/4/21,Germany,0,Iota
1/18/21,Germany,0,Iota
2/1/21,Germany,0,Iota
2/15/21,Germany,0,Iota
3/1/21,Germany,0.01,Iota
3/15/21,Germany,0.01,Iota
3/29/21,Germany,0.01,Iota
4/12/21,Germany,0.01,Iota
4/26/21,Germany,0.04,Iota
5/10/21,Germany,0.07,Iota
5/24/21,Germany,0.02,Iota
6/7/21,Germany,0.04,Iota
6/21/21,Germany,0.03,Iota
7/5/21,Germany,0,Iota
7/19/21,Germany,0,Iota
8/2/21,Germany,0,Iota
8/16/21,Germany,0,Iota
8/30/21,Germany,0,Iota
9/13/21,Germany,0,Iota
9/27/21,Germany,0,Iota
10/11/21,Germany,0,Iota
10/25/21,Germany,0,Iota
11/8/21,Germany,0,Iota
11/22/21,Germany,0,Iota
12/6/21,Germany,0,Iota
12/20/21,Germany,0,Iota
1/3/22,Germany,0,Iota
1/17/22,Germany,0,Iota
1/31/22,Germany,0,Iota
2/14/22,Germany,0,Iota
2/28/22,Germany,0,Iota
3/14/22,Germany,0,Iota
3/28/22,Germany,0,Iota
4/11/22,Germany,0,Iota
4/25/22,Germany,0,Iota
5/9/22,Germany,0,Iota
5/23/22,Germany,0,Iota
6/6/22,Germany,0,Iota
6/20/22,Germany,0,Iota
7/4/22,Germany,0,Iota
7/18/22,Germany,0,Iota
8/1/22,Germany,0,Iota
8/15/22,Germany,0,Iota
8/29/22,Germany,0,Iota
9/12/22,Germany,0,Iota
9/26/22,Germany,0,Iota
10/10/22,Germany,0,Iota
10/24/22,Germany,0,Iota
11/7/22,Germany,0,Iota
11/21/22,Germany,0,Iota
12/5/22,Germany,0,Iota
12/19/22,Germany,0,Iota
1/18/21,Ghana,0,Iota
2/15/21,Ghana,0,Iota
3/1/21,Ghana,0,Iota
7/19/21,Ghana,0,Iota
8/2/21,Ghana,0,Iota
8/16/21,Ghana,0,Iota
9/27/21,Ghana,0,Iota
12/20/21,Ghana,0,Iota
1/3/22,Ghana,0,Iota
6/20/22,Ghana,0,Iota
10/10/22,Ghana,0,Iota
11/9/20,Greece,0,Iota
11/23/20,Greece,0,Iota
12/21/20,Greece,0,Iota
1/4/21,Greece,0,Iota
2/1/21,Greece,0,Iota
2/15/21,Greece,0,Iota
3/1/21,Greece,0,Iota
3/15/21,Greece,0,Iota
3/29/21,Greece,0,Iota
4/12/21,Greece,0,Iota
4/26/21,Greece,0,Iota
5/10/21,Greece,0,Iota
5/24/21,Greece,0,Iota
6/7/21,Greece,0,Iota
6/21/21,Greece,0,Iota
7/19/21,Greece,0,Iota
8/2/21,Greece,0,Iota
8/16/21,Greece,0,Iota
9/13/21,Greece,0,Iota
9/27/21,Greece,0,Iota
10/11/21,Greece,0,Iota
11/8/21,Greece,0,Iota
11/22/21,Greece,0,Iota
12/6/21,Greece,0,Iota
12/20/21,Greece,0,Iota
1/3/22,Greece,0,Iota
1/17/22,Greece,0,Iota
1/31/22,Greece,0,Iota
2/14/22,Greece,0,Iota
2/28/22,Greece,0,Iota
3/28/22,Greece,0,Iota
4/11/22,Greece,0,Iota
4/25/22,Greece,0,Iota
5/9/22,Greece,0,Iota
6/20/22,Greece,0,Iota
7/4/22,Greece,0,Iota
7/18/22,Greece,0,Iota
8/1/22,Greece,0,Iota
8/15/22,Greece,0,Iota
8/29/22,Greece,0,Iota
9/12/22,Greece,0,Iota
9/26/22,Greece,0,Iota
10/10/22,Greece,0,Iota
10/24/22,Greece,0,Iota
11/7/22,Greece,0,Iota
8/2/21,Guadeloupe,0,Iota
8/16/21,Guadeloupe,0,Iota
8/30/21,Guadeloupe,0,Iota
7/5/21,Guatemala,0,Iota
9/13/21,Guatemala,0,Iota
9/27/21,Guatemala,0,Iota
10/11/21,Guatemala,0,Iota
1/3/22,Guatemala,0,Iota
7/18/22,Guatemala,0,Iota
8/1/22,Guatemala,0,Iota
8/15/22,Guatemala,0,Iota
11/21/22,Guatemala,0,Iota
12/5/22,Guatemala,0,Iota
7/20/20,Hong Kong,0,Iota
8/3/20,Hong Kong,0,Iota
8/17/20,Hong Kong,0,Iota
11/23/20,Hong Kong,0,Iota
12/7/20,Hong Kong,0,Iota
12/21/20,Hong Kong,0,Iota
1/4/21,Hong Kong,0,Iota
3/15/21,Hong Kong,0,Iota
12/6/21,Hong Kong,0,Iota
12/20/21,Hong Kong,0,Iota
1/3/22,Hong Kong,0,Iota
1/17/22,Hong Kong,0,Iota
1/31/22,Hong Kong,0,Iota
2/14/22,Hong Kong,0,Iota
2/28/22,Hong Kong,0,Iota
3/14/22,Hong Kong,0,Iota
3/28/22,Hong Kong,0,Iota
4/11/22,Hong Kong,0,Iota
4/25/22,Hong Kong,0,Iota
5/9/22,Hong Kong,0,Iota
5/23/22,Hong Kong,0,Iota
6/6/22,Hong Kong,0,Iota
6/20/22,Hong Kong,0,Iota
7/4/22,Hong Kong,0,Iota
7/18/22,Hong Kong,0,Iota
8/1/22,Hong Kong,0,Iota
8/15/22,Hong Kong,0,Iota
8/29/22,Hong Kong,0,Iota
9/12/22,Hong Kong,0,Iota
9/26/22,Hong Kong,0,Iota
10/10/22,Hong Kong,0,Iota
10/24/22,Hong Kong,0,Iota
11/21/22,Hong Kong,0,Iota
10/12/20,Hungary,0,Iota
9/28/20,Iceland,0,Iota
10/12/20,Iceland,0,Iota
10/26/20,Iceland,0,Iota
11/9/20,Iceland,0,Iota
11/23/20,Iceland,0,Iota
12/7/20,Iceland,0,Iota
12/21/20,Iceland,0,Iota
1/4/21,Iceland,0,Iota
1/18/21,Iceland,0,Iota
4/26/21,Iceland,0,Iota
7/19/21,Iceland,0,Iota
8/2/21,Iceland,0,Iota
8/16/21,Iceland,0,Iota
8/30/21,Iceland,0,Iota
6/20/22,Iceland,0,Iota
7/4/22,Iceland,0,Iota
7/18/22,Iceland,0,Iota
8/1/22,Iceland,0,Iota
8/15/22,Iceland,0,Iota
9/12/22,Iceland,0,Iota
9/26/22,Iceland,0,Iota
10/10/22,Iceland,0,Iota
10/24/22,Iceland,0,Iota
11/7/22,Iceland,0,Iota
11/21/22,Iceland,0,Iota
12/5/22,Iceland,0,Iota
12/19/22,Iceland,0,Iota
5/11/20,India,0,Iota
5/25/20,India,0,Iota
6/8/20,India,0,Iota
6/22/20,India,0,Iota
7/6/20,India,0,Iota
7/20/20,India,0,Iota
8/3/20,India,0,Iota
8/17/20,India,0,Iota
8/31/20,India,0,Iota
9/14/20,India,0,Iota
9/28/20,India,0,Iota
10/12/20,India,0,Iota
10/26/20,India,0,Iota
11/9/20,India,0,Iota
11/23/20,India,0,Iota
12/7/20,India,0,Iota
12/21/20,India,0,Iota
1/4/21,India,0,Iota
1/18/21,India,0,Iota
2/1/21,India,0,Iota
2/15/21,India,0,Iota
3/1/21,India,0,Iota
3/15/21,India,0,Iota
3/29/21,India,0.08,Iota
4/12/21,India,0,Iota
4/26/21,India,0,Iota
5/10/21,India,0,Iota
5/24/21,India,0,Iota
6/7/21,India,0,Iota
6/21/21,India,0,Iota
7/5/21,India,0,Iota
7/19/21,India,0,Iota
8/2/21,India,0,Iota
8/16/21,India,0,Iota
8/30/21,India,0,Iota
9/13/21,India,0,Iota
9/27/21,India,0,Iota
10/11/21,India,0,Iota
10/25/21,India,0,Iota
11/8/21,India,0,Iota
11/22/21,India,0,Iota
12/6/21,India,0,Iota
12/20/21,India,0,Iota
1/3/22,India,0,Iota
1/17/22,India,0,Iota
1/31/22,India,0,Iota
2/14/22,India,0,Iota
2/28/22,India,0,Iota
3/14/22,India,0,Iota
3/28/22,India,0,Iota
4/11/22,India,0,Iota
4/25/22,India,0,Iota
5/9/22,India,0,Iota
5/23/22,India,0,Iota
6/6/22,India,0,Iota
6/20/22,India,0,Iota
7/4/22,India,0,Iota
7/18/22,India,0,Iota
8/1/22,India,0,Iota
8/15/22,India,0,Iota
8/29/22,India,0,Iota
9/12/22,India,0,Iota
9/26/22,India,0,Iota
10/10/22,India,0,Iota
10/24/22,India,0,Iota
11/7/22,India,0,Iota
11/21/22,India,0,Iota
12/21/20,Indonesia,0,Iota
1/4/21,Indonesia,0,Iota
1/18/21,Indonesia,0,Iota
2/1/21,Indonesia,0,Iota
2/15/21,Indonesia,0,Iota
3/1/21,Indonesia,0,Iota
3/15/21,Indonesia,0,Iota
3/29/21,Indonesia,0,Iota
4/12/21,Indonesia,0,Iota
4/26/21,Indonesia,0,Iota
5/10/21,Indonesia,0,Iota
5/24/21,Indonesia,0,Iota
6/7/21,Indonesia,0,Iota
6/21/21,Indonesia,0,Iota
7/5/21,Indonesia,0,Iota
7/19/21,Indonesia,0,Iota
8/2/21,Indonesia,0,Iota
8/16/21,Indonesia,0,Iota
8/30/21,Indonesia,0,Iota
9/13/21,Indonesia,0,Iota
9/27/21,Indonesia,0,Iota
10/11/21,Indonesia,0,Iota
10/25/21,Indonesia,0,Iota
11/8/21,Indonesia,0,Iota
11/22/21,Indonesia,0,Iota
12/6/21,Indonesia,0,Iota
12/20/21,Indonesia,0,Iota
1/3/22,Indonesia,0,Iota
1/17/22,Indonesia,0,Iota
1/31/22,Indonesia,0,Iota
2/14/22,Indonesia,0,Iota
2/28/22,Indonesia,0,Iota
3/14/22,Indonesia,0,Iota
3/28/22,Indonesia,0,Iota
4/11/22,Indonesia,0,Iota
4/25/22,Indonesia,0,Iota
5/23/22,Indonesia,0,Iota
6/6/22,Indonesia,0,Iota
6/20/22,Indonesia,0,Iota
7/4/22,Indonesia,0,Iota
7/18/22,Indonesia,0,Iota
8/1/22,Indonesia,0,Iota
8/15/22,Indonesia,0,Iota
8/29/22,Indonesia,0,Iota
9/12/22,Indonesia,0,Iota
9/26/22,Indonesia,0,Iota
10/10/22,Indonesia,0,Iota
